%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
41.000000,123.000000,3.125000,23.360000,21.000000,0.000000,6.000000,0.000000,3.000000,0.000000,0.000000,2.000000
35.750000,128.000000,2.724500,35.970000,22.000000,0.000000,6.000000,0.000000,2.000000,0.000000,0.000000,1.000000
34.610000,132.000000,2.637900,50.040000,22.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
30.240000,131.000000,2.304800,52.500000,23.000000,0.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
28.870000,125.000000,2.200100,43.180000,22.000000,0.000000,5.000000,0.000000,3.000000,0.000000,0.000000,0.000000
28.300000,123.000000,2.156800,43.120000,21.000000,0.000000,6.000000,0.000000,3.000000,0.000000,0.000000,0.000000
27.780000,119.000000,2.117500,42.030000,19.000000,0.000000,8.000000,0.000000,3.000000,0.000000,0.000000,0.000000
20.640000,125.000000,1.572700,47.690000,22.000000,0.000000,5.000000,0.000000,3.000000,0.000000,0.000000,2.000000
15.300000,123.000000,1.165900,36.880000,21.000000,0.000000,6.000000,0.000000,3.000000,0.000000,0.000000,5.000000
100.000000,131.000000,5.292900,24.750000,24.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
98.050000,141.000000,5.189500,27.170000,27.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.690000,135.000000,5.170400,26.110000,24.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.940000,131.000000,4.919300,26.630000,22.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.930000,133.000000,4.918600,27.040000,23.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.910000,137.000000,4.917400,27.860000,25.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.850000,123.000000,4.861700,25.300000,19.000000,0.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000
90.590000,131.000000,4.795000,27.320000,24.000000,0.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
90.490000,134.000000,4.789500,25.890000,26.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
90.340000,137.000000,4.781800,28.650000,26.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000
89.940000,131.000000,4.760200,27.520000,22.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.940000,131.000000,4.760200,27.520000,23.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
89.810000,137.000000,4.753600,28.820000,25.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.300000,141.000000,4.726800,29.830000,27.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88.600000,133.000000,4.689700,28.360000,24.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88.420000,130.000000,4.680200,25.640000,24.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
87.480000,132.000000,4.630000,26.350000,24.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
