%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
73.600000,100.000000,89.000000,6.412300,12.320000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
73.180000,100.000000,82.000000,6.376400,12.860000,12.000000,0.000000,7.000000,1.000000,0.000000,0.000000,0.000000,0.000000
72.660000,100.000000,98.000000,6.330700,15.480000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.320000,100.000000,92.000000,6.301400,14.600000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.670000,100.000000,85.000000,6.244800,12.010000,14.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
71.390000,100.000000,92.000000,6.220400,14.790000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71.230000,100.000000,90.000000,6.206400,12.890000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,0.000000
71.110000,100.000000,89.000000,6.196100,12.750000,16.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
70.580000,100.000000,88.000000,6.149500,14.310000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.510000,100.000000,94.000000,6.143800,15.300000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.480000,100.000000,91.000000,6.141000,13.190000,17.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000
70.460000,100.000000,90.000000,6.139200,14.660000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.310000,100.000000,96.000000,6.126400,15.670000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70.300000,100.000000,92.000000,6.125200,15.020000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.810000,100.000000,84.000000,6.082500,13.810000,13.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
69.780000,100.000000,94.000000,6.080200,15.460000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.770000,100.000000,92.000000,6.078600,13.490000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000
69.750000,100.000000,90.000000,6.077000,14.810000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
